flippase_id,serotype_id,flippase_long,substrate_long,output_rpm,fold_change,ratio,log2_fold_change,is_cognate,is_gof,flippase_group
9NJ,35A,Cps9NJ,Serotype 35A CPS precursor,0.1,125.0,1.25,0.32192809488736235,False,False,unclassified
9NJ,35B,Cps9NJ,Serotype 35B CPS precursor,0.1,167.0,1.67,0.7398481026993274,False,False,unclassified
9NJ,35C,Cps9NJ,Serotype 35C CPS precursor,0.1,104.0,1.04,0.056583528366367514,False,False,unclassified
9NJ,36,Cps9NJ,Serotype 36 CPS precursor,0.1,104.0,1.04,0.056583528366367514,False,False,unclassified
9NJ,39,Cps9NJ,Serotype 39 CPS precursor,0.2,166.0,1.66,0.7311832415721999,False,False,unclassified
9NJ,40,Cps9NJ,Serotype 40 CPS precursor,0.1,148.0,1.48,0.5655971758542251,False,False,unclassified
9NJ,41A,Cps9NJ,Serotype 41A CPS precursor,0.0,98.0,0.98,-0.029146345659516508,False,False,unclassified
9NJ,41F,Cps9NJ,Serotype 41F CPS precursor,0.1,158.0,1.58,0.6599245584023783,False,False,unclassified
9NJ,42,Cps9NJ,Serotype 42 CPS precursor,0.1,164.0,1.64,0.7136958148433589,False,False,unclassified
9NJ,43,Cps9NJ,Serotype 43 CPS precursor,0.1,126.0,1.26,0.3334237337251918,False,False,unclassified
9NJ,44,Cps9NJ,Serotype 44 CPS precursor,0.1,163.0,1.63,0.7048719644563528,False,False,unclassified
9NJ,45,Cps9NJ,Serotype 45 CPS precursor,0.2,160.0,1.6,0.6780719051126377,False,False,unclassified
9NJ,46,Cps9NJ,Serotype 46 CPS precursor,0.2,102.0,1.02,0.02856915219677092,False,False,unclassified
9NJ,47A,Cps9NJ,Serotype 47A CPS precursor,0.1,190.0,1.9,0.925999418556223,False,False,unclassified
9NJ,47F,Cps9NJ,Serotype 47F CPS precursor,0.1,164.0,1.64,0.7136958148433589,False,False,unclassified
9NJ,48,Cps9NJ,Serotype 48 CPS precursor,0.1,137.0,1.37,0.45417589318580215,False,False,unclassified
9VJ,1,Cps9VJ,Serotype 1 CPS precursor,0.8,117.0,1.17,0.22650852980867975,False,False,unclassified
9VJ,2,Cps9VJ,Serotype 2 CPS precursor,0.1,117.0,1.17,0.22650852980867975,False,False,unclassified
9VJ,4,Cps9VJ,Serotype 4 CPS precursor,0.6,308.0,3.08,1.6229303509201767,False,False,unclassified
9VJ,5,Cps9VJ,Serotype 5 CPS precursor,0.8,41.0,0.41,-1.286304185156641,False,False,unclassified
9VJ,6A,Cps9VJ,Serotype 6A CPS precursor,0.2,58.0,0.58,-0.7858751946471527,False,False,unclassified
9VJ,6B,Cps9VJ,Serotype 6B CPS precursor,0.1,59.0,0.59,-0.7612131404128835,False,False,unclassified
9VJ,6C,Cps9VJ,Serotype 6C CPS precursor,0.1,119.0,1.19,0.25096157353321874,False,False,unclassified
9VJ,6D,Cps9VJ,Serotype 6D CPS precursor,0.0,116.0,1.16,0.21412480535284734,False,False,unclassified
9VJ,7A,Cps9VJ,Serotype 7A CPS precursor,0.1,95.0,0.95,-0.07400058144377693,False,False,unclassified
9VJ,7B,Cps9VJ,Serotype 7B CPS precursor,0.1,126.0,1.26,0.3334237337251918,False,False,unclassified
9VJ,7C,Cps9VJ,Serotype 7C CPS precursor,0.1,47.0,0.47,-1.0892673380970874,False,False,unclassified
9VJ,7F,Cps9VJ,Serotype 7F CPS precursor,0.2,111.0,1.11,0.15055967657538138,False,False,unclassified
9VJ,8,Cps9VJ,Serotype 8 CPS precursor,0.2,41.0,0.41,-1.286304185156641,False,False,unclassified
9VJ,9N,Cps9VJ,Serotype 9N CPS precursor,5.9,110.0,1.1,0.13750352374993502,False,False,unclassified
9VJ,9V,Cps9VJ,Serotype 9V CPS precursor,6.9,61.0,0.61,-0.7131188522118385,True,False,unclassified
9VJ,9A,Cps9VJ,Serotype 9A CPS precursor,6.0,47.0,0.47,-1.0892673380970874,False,False,unclassified
9VJ,9L,Cps9VJ,Serotype 9L CPS precursor,5.3,112.0,1.12,0.16349873228287956,False,False,unclassified
