catnr,compound_name,hgpcr,rlu,z_score,smiles
Prestw-430,Cisapride,MTNR1A,806.0,-0.9482546559700369,CO[C@H]1CN(CC[C@H]1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F
Prestw-510,Cyclizine_hydrochloride,MTNR1A,952.0,-0.3689861213607256,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3
Prestw-262,Triprolidine_hydrochloride,MTNR1A,687.0,-1.4203981876036536,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3
Prestw-905,Urapidil_hydrochloride,MTNR1A,916.0,-0.5118194586616517,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC
Prestw-26,Cimetidine,MTNR1A,1029.0,-0.06348148324485603,CC1=C(N=CN1)CSCCNC(=NC)NC#N
Prestw-27,Doxylamine_succinate,MTNR1A,1025.0,-0.07935185405607002,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C
Prestw-342,Methapyrilene_hydrochloride,MTNR1A,871.5,-0.6883773339364075,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2
Prestw-103,Cyproheptadine_hydrochloride,MTNR1A,852.5,-0.763761595289674,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
Prestw-503,Cetirizine_dihydrochloride,MTNR1A,835.5,-0.8312106712373335,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
Prestw-1063,Naftifine_hydrochloride,MTNR1A,800.0,-0.9720602121868579,CN(C/C=C/C1=CC=CC=C1)CC2=CC=CC3=CC=CC=C32
Prestw-104,Famotidine,MTNR1A,887.5,-0.6248958506915515,C1=C(N=C(S1)N=C(N)N)CSCC/C(=N/S(=O)(=O)N)/N
Prestw-265,Dimenhydrinate,MTNR1A,889.5,-0.6169606652859445,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
Prestw-345,Clenbuterol_hydrochloride,MTNR1A,846.0,-0.7895509478578968,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O
Prestw-505,Metaproterenol_sulfate,MTNR1A,635.0,-1.6267130081494356,CC(C)NCC(C1=CC(=CC(=C1)O)O)O
Prestw-1600,Aprepitant,MTNR1A,600.5,-1.7635949563961564,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F
Prestw-998,Zuclopenthixol_dihydrochloride,MTNR1A,805.0,-0.9522222486728403,C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
Prestw-209,Metoclopramide_monohydrochloride,MTNR1A,731.5,-1.2438403123288977,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
Prestw-289,Pyrilamine_maleate,MTNR1A,970.0,-0.2975694527102626,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2
Prestw-1132,Celiprolol_hydrochloride,MTNR1A,968.0,-0.3055046381158696,CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C
Prestw-191,Midodrine_hydrochloride,MTNR1A,914.0,-0.5197546440672587,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O
Prestw-1770,Perospirone_hydrochloride,MTNR1A,658.5,-1.5334745796335534,C1CC[C@H]2[C@@H](C1)C(=O)N(C2=O)CCCCN3CCN(CC3)C4=NSC5=CC=CC=C54
Prestw-1231,Asenapine_maleate,MTNR1A,833.0,-0.8411296529943423,CN1C[C@H]2[C@H](C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24
Prestw-1075,(R)_Propranolol_hydrochloride,MTNR1A,780.5,-1.049428269891526,CC(C)NC[C@H](COC1=CC=CC2=CC=CC=C21)O
Prestw-117,Chlorpheniramine_maleate,MTNR1A,896.5,-0.5891875163663199,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
Prestw-277,Labetalol_hydrochloride,MTNR1A,891.0,-0.6110092762317392,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
Prestw-198,Salbutamol,MTNR1A,770.5,-1.0891041969195612,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
Prestw-290,Sulfinpyrazone,MTNR1A,739.0,-1.2140833670578715,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4
Prestw-47,Ticlopidine_hydrochloride,MTNR1A,820.5,-0.8907245617793861,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
Prestw-287,Oxybutynin_chloride,MTNR1A,844.0,-0.7974861332635038,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
Prestw-59,Pheniramine_maleate,MTNR1A,1033.0,-0.047611112433642015,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2
Prestw-201,Ranitidine_hydrochloride,MTNR1A,989.0,-0.22218519135699608,CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C
Prestw-361,Bambuterol_hydrochloride,MTNR1A,970.0,-0.2975694527102626,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O
Prestw-1081,(S)-(-)-Propranolol_hydrochloride,MTNR1A,915.5,-0.5138032550130535,CC(C)NC[C@@H](COC1=CC=CC2=CC=CC=C21)O
Prestw-1471,Amfepramone_hydrochloride,MTNR1A,874.5,-0.676474555827997,CCN(CC)C(C)C(=O)C1=CC=CC=C1
Prestw-282,Fenoterol_hydrobromide,MTNR1A,775.5,-1.0692662334055436,CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O
Prestw-842,Trimeprazine_tartrate,MTNR1A,894.5,-0.597122701771927,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C
Prestw-1364,Zafirlukast,MTNR1A,808.5,-0.9383356742130281,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC
Prestw-446,Carteolol_hydrochloride,MTNR1A,845.0,-0.7935185405607003,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O
Prestw-371,Ketotifen_fumarate,MTNR1A,760.5,-1.128780123947596,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
Prestw-138,Terfenadine,MTNR1A,1062.0,0.06744907594765952,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O
Prestw-458,Melatonin,MTNR1A,457963.5,1812.8665063759217,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
Prestw-69,Acebutolol_hydrochloride,MTNR1A,992.0,-0.21028241324858557,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C
Prestw-1161,Stanozolol,MTNR1A,455.0,-2.340879694654066,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C
Prestw-2062,Cresopirine,MTNR1A,958.0,-0.3451805651439046,CC1=C(C(=CC=C1)C(=O)O)OC(=O)C
Prestw-455,"Mebhydroline_1,5-naphtalenedisulfonate",MTNR1A,849.0,-0.7776481697494863,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4
Prestw-2064,Rufinamide,MTNR1A,750.5,-1.1684560509756312,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F
Prestw-136,Astemizole,MTNR1A,848.5,-0.779631966100888,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
Prestw-953,"(S,-)_Atenolol",MTNR1A,807.0,-0.9442870632672333,CC(C)NC[C@@H](COC1=CC=C(C=C1)CC(=O)N)O
Prestw-1016,Moxonidine,MTNR1A,848.0,-0.7816157624522898,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC
Prestw-457,Meclozine_dihydrochloride,MTNR1A,869.5,-0.6963125193420145,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl
Prestw-150,Dihydroergotamine_tartrate,MTNR1A,736.0,-1.225986145166282,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C
Prestw-707,Diphenylpyraline_hydrochloride,MTNR1A,1147.5,0.4066782520373589,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3
Prestw-947,Prazosin_hydrochloride,MTNR1A,1296.0,0.9958657684036789,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC
Prestw-948,Timolol_maleate_salt,MTNR1A,1076.5,0.1249791701383103,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O
Prestw-1506,Mizolastine,MTNR1A,1928.5,3.5053681529268936,CN(C1CCN(CC1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F)C5=NC=CC(=O)N5
Prestw-861,Gabapentin,MTNR1A,1076.0,0.12299537378690854,C1CCC(CC1)(CC(=O)O)CN
Prestw-382,Betaxolol_hydrochloride,MTNR1A,881.5,-0.6487014069083725,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O
Prestw-64,Chlorpromazine_hydrochloride,MTNR1A,661.0,-1.5235555978765445,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
Prestw-65,Diphenhydramine_hydrochloride,MTNR1A,910.5,-0.5336412185270709,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
Prestw-945,Salmeterol,MTNR1A,937.0,-0.42850001190277814,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
Prestw-306,Clemastine_fumarate,MTNR1A,729.5,-1.2517754977345048,C[C@@](C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C
Prestw-706,Chlorcyclizine_hydrochloride,MTNR1A,1066.5,0.08530324311027528,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
Prestw-240,Proglumide,MTNR1A,714.5,-1.3112893882765573,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1
Prestw-1040,Pyrvinium_pamoate,MTNR1A,1119.0,0.2936018600074591,CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C(C=C4)N(C)C)C=C3)C
Prestw-391,Terbutaline_hemisulfate,MTNR1A,963.0,-0.3253426016298871,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O
Prestw-536,"(R,+)_Atenolol",MTNR1A,827.0,-0.8649352092111633,CC(C)NC[C@H](COC1=CC=C(C=C1)CC(=O)N)O
Prestw-475,Brompheniramine_maleate,MTNR1A,854.5,-0.755826409884067,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
Prestw-1735,Valsartan,MTNR1A,1096.5,0.20433102419438032,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O
Prestw-1144,Mirtazapine,MTNR1A,1079.5,0.13688194824672079,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4
Prestw-1922,Carazolol,MTNR1A,872.0,-0.6863935375850058,CC(C)NCC(COC1=CC=CC2=C1C3=CC=CC=C3N2)O
Prestw-886,Clioquinol,MTNR1A,566.5,-1.8984931082914753,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1
Prestw-812,Cromolyn_disodium_salt,MTNR1A,1165.5,0.47809492068782194,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-]
Prestw-333,Zidovudine,MTNR1A,1000.0,-0.17854167162615756,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
Prestw-173,Tranylcypromine_hydrochloride,MTNR1A,15071.5,55.65143904587331,C1[C@H]([C@@H]1N)C2=CC=CC=C2
Prestw-1718,Amlexanox,MTNR1A,739.0,-1.2140833670578715,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N
Prestw-1403,Entacapone,MTNR1A,842.5,-0.803437522317709,CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N
Prestw-330,Bisoprolol_hemifumarate,MTNR1A,978.0,-0.26582871108783457,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O
Prestw-1839,Pomalidomide,MTNR1A,978.5,-0.26384491473643285,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N
Prestw-322,Alfuzosin_hydrochloride,MTNR1A,832.0,-0.8450972456971458,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC
Prestw-1777,Trimebutine,MTNR1A,702.0,-1.360884297061601,CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C
Prestw-2102,Flupentixol_dihydrochloride_cis-(Z),MTNR1A,850.0,-0.7736805770466828,C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
Prestw-1993,Anisotropine_Methylbromide,MTNR1A,1052.5,0.02975694527102626,CCCC(CCC)C(=O)OC1C[C@H]2CC[C@@H](C1)[N+]2(C)C
Prestw-494,Propylthiouracil,MTNR1A,949.5,-0.3789051031177344,CCCC1=CC(=O)NC(=S)N1
Prestw-1314,Pioglitazone,MTNR1A,1063.5,0.07340046500186477,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
Prestw-1483,Fludarabine,MTNR1A,1261.5,0.8589838201569581,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N
Prestw-1970,Suplatast_Tosylate,MTNR1A,1301.0,1.0157037319176965,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O
Prestw-335,Zaprinast,MTNR1A,660.5,-1.5255393942279463,CCCOC1=CC=CC=C1C2=NC3=NNN=C3C(=O)N2
Prestw-255,Niflumic_acid,MTNR1A,1037.5,-0.02975694527102626,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F
Prestw-1732,Tolcapone,MTNR1A,983.5,-0.24400695122241534,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-]
Prestw-499,Propafenone_hydrochloride,MTNR1A,1186.5,0.5614143674466955,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
Prestw-1997,Bunazosin_hydrochloride,MTNR1A,1134.0,0.3531157505495116,CCCC(=O)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC
Prestw-1998,Chlorpromazine_Sulfoxide,MTNR1A,886.0,-0.6308472397457567,CN(C)CCCN1C2=CC=CC=C2S(=O)C3=C1C=C(C=C3)Cl
Prestw-1256,Caffeine,MTNR1A,867.5,-0.7042477047476216,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
Prestw-341,Furosemide,MTNR1A,881.5,-0.6487014069083725,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
Prestw-270,Fendiline_hydrochloride,MTNR1A,917.0,-0.5078518659588482,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3
Prestw-840,Ethopropazine_hydrochloride,MTNR1A,1025.5,-0.07736805770466827,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31
Prestw-2067,Cyclofenil,MTNR1A,866.0,-0.7101990938018268,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C
Prestw-440,Epiandrosterone,MTNR1A,396.0,-2.5749676641194723,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
Prestw-584,Yohimbine_hydrochloride,MTNR1A,634.0,-1.630680600852239,COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
Prestw-1432,Loratadine,MTNR1A,595.0,-1.7854167162615757,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
Prestw-2075,Ticagrelor,MTNR1A,1100.5,0.22020139500559432,CCCSC1=NC(=C2C(=N1)N(N=N2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4C5=CC(=C(C=C5)F)F
Prestw-1068,Thiethylperazine_maleate,MTNR1A,1056.5,0.045627316082240264,CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN4CCN(CC4)C)C=C1
Prestw-511,Fluoxetine_hydrochloride,MTNR1A,931.5,-0.45032177176819743,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
Prestw-671,Dydrogesterone,MTNR1A,346.0,-2.7733472992596475,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)C
Prestw-118,Nalbuphine_hydrochloride,MTNR1A,824.5,-0.8748541909681721,C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O
Prestw-999,Proguanil_hydrochloride,MTNR1A,1222.5,0.7042477047476216,CC(C)N=C(N)/N=C(\N)/NC1=CC=C(C=C1)Cl
Prestw-1274,Emedastine_difumarate,MTNR1A,655.5,-1.5453773577419638,CCOCCN1C(=NC2=CC=CC=C12)N3CCN(CCC3)C
Prestw-1307,Olopatadine_hydrochloride,MTNR1A,978.5,-0.26384491473643285,CN(C)CC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O
Prestw-1865,Flopropione,MTNR1A,929.5,-0.45825695717380444,CCC(=O)C1=C(C=C(C=C1O)O)O
Prestw-441,Estradiol-17_beta,MTNR1A,845.0,-0.7935185405607003,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O
Prestw-1853,Efaroxan_hydrochloride,MTNR1A,1016.5,-0.11307639202989979,CCC1(CC2=CC=CC=C2O1)C3=NCCN3
Prestw-2081,Prasugrel,MTNR1A,425.5,-2.457923679386769,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
Prestw-1974,Prifinium_Bromide,MTNR1A,901.0,-0.5713333492037042,CC[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)C1C)CC
Prestw-2082,Ramosetron_hydrochloride,MTNR1A,932.0,-0.44833797541679565,CN1C=C(C2=CC=CC=C21)C(=O)[C@@H]3CCC4=C(C3)NC=N4
Prestw-272,Indomethacin,MTNR1A,729.5,-1.2517754977345048,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O
Prestw-2083,Seratrodast,MTNR1A,574.5,-1.8667523666690473,CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C
Prestw-1497,Ambrisentan,MTNR1A,985.5,-0.23607176581680833,CC1=CC(=NC(=N1)O[C@H](C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C
Prestw-2085,Sarpogrelate_hydrochloride,MTNR1A,1015.5,-0.11704398473270329,CN(C)CC(COC1=CC=CC=C1CCC2=CC(=CC=C2)OC)OC(=O)CCC(=O)O
Prestw-1182,Tizanidine_hydrochloride,MTNR1A,1339.0,1.1664722546242294,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl
Prestw-2030,Ebastine,MTNR1A,772.5,-1.081169011513954,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4
Prestw-1785,Phenothiazine,MTNR1A,1501.5,1.8112060688297984,C1=CC=C2C(=C1)NC3=CC=CC=C3S2
Prestw-1818,Tirofiban_hydrochloride,MTNR1A,893.5,-0.6010902944747305,CCCCS(=O)(=O)N[C@@H](CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O
Prestw-123,Dehydrocholic_acid,MTNR1A,1118.0,0.2896342673046556,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CCC(=O)C4)C)C
Prestw-1465,Tramadol_hydrochloride,MTNR1A,1047.5,0.009918981757008753,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O
Prestw-768,Vidarabine,MTNR1A,961.0,-0.3332777870354941,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N
Prestw-2052,Dilevalol,MTNR1A,925.0,-0.47611112433642017,C[C@H](CCC1=CC=CC=C1)NC[C@@H](C2=CC(=C(C=C2)O)C(=O)N)O
Prestw-921,Nizatidine,MTNR1A,750.5,-1.1684560509756312,CN/C(=C\[N+](=O)[O-])/NCCSCC1=CSC(=N1)CN(C)C
Prestw-2027,Valethamate_bromide,MTNR1A,1133.5,0.3511319541981099,CCC(C)C(C1=CC=CC=C1)C(=O)OCC[N+](C)(CC)CC
Prestw-43,Betazole_hydrochloride,MTNR1A,1069.5,0.09720602121868578,C1=C(NN=C1)CCN
Prestw-763,Meclofenoxate_hydrochloride,MTNR1A,1082.5,0.1487847263551313,CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl
Prestw-2066,Tinoridine_hydrochloride,MTNR1A,1887.0,3.3407130557605482,CCOC(=O)C1=C(SC2=C1CCN(C2)CC3=CC=CC=C3)N
Prestw-1811,Azilsartan_medoxomil,MTNR1A,1167.5,0.48603010609342895,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)OCC6=C(OC(=O)O6)C
Prestw-1433,Losartan,MTNR1A,1042.5,-0.009918981757008753,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl
Prestw-1236,Benztropine_mesylate,MTNR1A,2534.5,5.909729330825815,CN1[C@@H]2CC[C@H]1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4
Prestw-1127,Acipimox,MTNR1A,1217.5,0.684409741233604,CC1=CN=C(C=[N+]1[O-])C(=O)O
Prestw-1152,Nefazodone_hydrochloride,MTNR1A,932.5,-0.44635417906539393,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
Prestw-1490,Nalmefene_hydrochloride,MTNR1A,1107.5,0.24797454392521884,C=C1CC[C@]2([C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC6CC6)O
Prestw-2050,Ebrotidine,MTNR1A,887.5,-0.6248958506915515,C1=CC(=CC=C1S(=O)(=O)NC=NCCSCC2=CSC(=N2)N=C(N)N)Br
Prestw-531,Pirenperone,MTNR1A,1035.0,-0.03967592702803501,CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F
Prestw-932,"(S,-)_Eticlopride_hydrochloride",MTNR1A,670.5,-1.4858634671999114,CCC1=CC(=C(C(=C1O)C(=O)NCC2CCCN2CC)OC)Cl
Prestw-1891,Prasterone,MTNR1A,364.5,-2.6999468342577826,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C
Prestw-1257,Calcipotriene,MTNR1A,509.0,-2.1266296887026765,C[C@H](/C=C/[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C/4\C[C@H](C[C@@H](C4=C)O)O)C
Prestw-1359,Vecuronium_bromide,MTNR1A,1076.5,0.1249791701383103,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C
Prestw-1837,Aclidinium_bromide,MTNR1A,1338.0,1.1625046619214259,C1C[N+]2(CCC1[C@H](C2)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)CCCOC5=CC=CC=C5
Prestw-1979,Pyricarbate,MTNR1A,1471.5,1.6921782877456935,CNC(=O)OCC1=NC(=CC=C1)COC(=O)NC
Prestw-1474,Chloroxine,MTNR1A,987.5,-0.22813658041120133,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1
Prestw-1819,Tolvaptan,MTNR1A,993.0,-0.20631482054578207,CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)N3CCCC(C4=C3C=CC(=C4)Cl)O)C
Prestw-1350,Telmisartan,MTNR1A,1132.0,0.3451805651439046,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
Prestw-858,Doxazosin_mesylate,MTNR1A,1250.0,0.8133565040747178,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC
Prestw-144,Loperamide_hydrochloride,MTNR1A,1057.0,0.047611112433642015,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4
Prestw-870,Luteolin,MTNR1A,831.5,-0.8470810420485475,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O
Prestw-1217,Amisulpride,MTNR1A,773.0,-1.0791852151625523,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC
Prestw-1744,Tolterodine_tartrate,MTNR1A,1208.5,0.6487014069083725,CC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2
Prestw-704,Bromopride,MTNR1A,1269.5,0.8907245617793861,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Br
Prestw-796,Lithocholic_acid,MTNR1A,509.5,-2.124645892351275,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C
Prestw-477,Progesterone,MTNR1A,403.0,-2.547194515199848,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
Prestw-958,Urosiol,MTNR1A,1124.0,0.3134398235214766,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
Prestw-1341,Sertindole,MTNR1A,813.0,-0.9204815070504123,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O
Prestw-874,Theobromine,MTNR1A,1309.0,1.0474444735401243,CN1C=NC2=C1C(=O)NC(=O)N2C
